encoder,dataset,fold,method,hyper,accuracy,macro_f1,weighted_f1,n_iter
wavtok_40_unify_postvq,iemocap_4class,Ses02,mlp,h64x3_a1e-03,0.4247787610619469,0.40048244832032664,0.41155586561659724,500.0
wavtok_40_unify_postvq,iemocap_4class,Ses02,mlp,h64x3_a1e-02,0.4416733708769107,0.42348704679565174,0.4267252954866855,500.0
wavtok_40_unify_postvq,iemocap_4class,Ses03,mlp,h64x3_a1e-05,0.39849108367626884,0.3877119142796406,0.3891207022832387,500.0
wavtok_40_unify_postvq,iemocap_4class,Ses03,mlp,h64x3_a1e-04,0.3834019204389575,0.37716407942794017,0.38389854844168325,368.0
wavtok_40_unify_postvq,iemocap_4class,Ses03,mlp,h64x3_a1e-03,0.39300411522633744,0.378750372633894,0.38167756862803476,500.0
wavtok_40_unify_postvq,iemocap_4class,Ses03,mlp,h64x3_a1e-02,0.38065843621399176,0.3649006432190569,0.36746160081694,500.0
wavtok_40_unify_postvq,iemocap_4class,Ses04,mlp,h64x3_a1e-05,0.4114114114114114,0.4020268228664814,0.41777078441483995,500.0
wavtok_40_unify_postvq,iemocap_4class,Ses04,mlp,h64x3_a1e-04,0.39864864864864863,0.3776375925789591,0.400231356766039,500.0
wavtok_40_unify_postvq,iemocap_4class,Ses04,mlp,h64x3_a1e-03,0.3993993993993994,0.3907041929985653,0.40364093609141666,500.0
wavtok_40_unify_postvq,iemocap_4class,Ses04,mlp,h64x3_a1e-02,0.38963963963963966,0.3756391507194362,0.39300954859236154,500.0
wavtok_40_unify_postvq,iemocap_4class,Ses05,mlp,h64x3_a1e-05,0.43994691439946915,0.4333877671050669,0.442155582528145,500.0
wavtok_40_unify_postvq,iemocap_4class,Ses05,mlp,h64x3_a1e-04,0.43928334439283345,0.43336421237784417,0.43982804507335904,500.0
wavtok_40_unify_postvq,iemocap_4class,Ses05,mlp,h64x3_a1e-03,0.43198407431984076,0.4281138966626692,0.43182741875243535,500.0
wavtok_40_unify_postvq,iemocap_4class,Ses05,mlp,h64x3_a1e-02,0.40676841406768416,0.4122163695320453,0.40412466576258094,471.0
wavtok_40_unify_postvq,ravdess,1,mlp,h64x3_a1e-05,0.23,0.22714362204957675,0.22787211577180078,500.0
wavtok_40_unify_postvq,ravdess,1,mlp,h64x3_a1e-04,0.26,0.2538017854253758,0.2570466907785205,498.0
wavtok_40_unify_postvq,ravdess,1,mlp,h64x3_a1e-03,0.23666666666666666,0.23480299461565524,0.23243850957201423,500.0
wavtok_40_unify_postvq,ravdess,1,mlp,h64x3_a1e-02,0.22333333333333333,0.21366766635558496,0.219578844112624,500.0
wavtok_40_unify_postvq,ravdess,2,mlp,h64x3_a1e-05,0.22333333333333333,0.21671986878753127,0.2178345267067,500.0
wavtok_40_unify_postvq,ravdess,2,mlp,h64x3_a1e-04,0.21666666666666667,0.19937386252839207,0.20822100891917378,500.0
wavtok_40_unify_postvq,ravdess,2,mlp,h64x3_a1e-03,0.19666666666666666,0.1870945265725713,0.19216008760333533,500.0
wavtok_40_unify_postvq,ravdess,2,mlp,h64x3_a1e-02,0.22,0.20056612279152325,0.20880899251608634,500.0
wavtok_40_unify_postvq,ravdess,3,mlp,h64x3_a1e-05,0.22333333333333333,0.2173801962044737,0.22795064065732096,500.0
wavtok_40_unify_postvq,ravdess,3,mlp,h64x3_a1e-04,0.24666666666666667,0.23914194088804624,0.25091807028058266,500.0
wavtok_40_unify_postvq,ravdess,3,mlp,h64x3_a1e-03,0.26666666666666666,0.26366063993222677,0.26980944449913713,500.0
wavtok_40_unify_postvq,ravdess,3,mlp,h64x3_a1e-02,0.23,0.2365063750692252,0.23601330413888083,500.0
wavtok_40_unify_postvq,ravdess,4,mlp,h64x3_a1e-05,0.24666666666666667,0.2386653128081878,0.24008358003887859,500.0
wavtok_40_unify_postvq,ravdess,4,mlp,h64x3_a1e-04,0.19666666666666666,0.18970184310489768,0.18666235813542026,500.0
wavtok_40_unify_postvq,ravdess,4,mlp,h64x3_a1e-03,0.23,0.22905087087945802,0.2291694137865734,500.0
wavtok_40_unify_postvq,ravdess,4,mlp,h64x3_a1e-02,0.20666666666666667,0.203337866029559,0.20240097014167452,500.0
wavtok_40_unify_postvq,ravdess,5,mlp,h64x3_a1e-05,0.2791666666666667,0.2687664652867123,0.2676366105915407,500.0
wavtok_40_unify_postvq,ravdess,5,mlp,h64x3_a1e-04,0.26666666666666666,0.2625921502520314,0.25859291725808087,500.0
wavtok_40_unify_postvq,ravdess,5,mlp,h64x3_a1e-03,0.24583333333333332,0.262235683457312,0.2511466337830376,500.0
wavtok_40_unify_postvq,ravdess,5,mlp,h64x3_a1e-02,0.2625,0.2671964195220548,0.254901987275138,500.0
wavtok_40_unify_postvq,cremad,1,mlp,h64x3_a1e-05,0.3112410656270305,0.30428058344396636,0.30626397773923136,500.0
wavtok_40_unify_postvq,cremad,1,mlp,h64x3_a1e-04,0.33073424301494475,0.32065188187016735,0.3217290366939043,500.0
wavtok_40_unify_postvq,cremad,1,mlp,h64x3_a1e-03,0.3157894736842105,0.3117607708420405,0.31362189984754735,500.0
wavtok_40_unify_postvq,cremad,1,mlp,h64x3_a1e-02,0.32423651721897334,0.3154840553728548,0.3166707130851633,500.0
wavtok_40_unify_postvq,cremad,2,mlp,h64x3_a1e-05,0.3427471116816431,0.32623367447599455,0.3273086988205664,500.0
wavtok_40_unify_postvq,cremad,2,mlp,h64x3_a1e-04,0.3491655969191271,0.32865248265655667,0.32966945731307934,500.0
wavtok_40_unify_postvq,cremad,2,mlp,h64x3_a1e-03,0.3337612323491656,0.3101549723022894,0.3104825455258849,500.0
wavtok_40_unify_postvq,cremad,2,mlp,h64x3_a1e-02,0.3575096277278562,0.3449856137067772,0.3462234434936417,500.0
wavtok_40_unify_postvq,cremad,3,mlp,h64x3_a1e-05,0.3581514762516046,0.34535109624979116,0.3462337984670175,500.0
wavtok_40_unify_postvq,cremad,3,mlp,h64x3_a1e-04,0.33697047496790755,0.3316217921557177,0.3323596440860108,500.0
wavtok_40_unify_postvq,cremad,3,mlp,h64x3_a1e-03,0.3465982028241335,0.34164258819866905,0.3419232767643498,500.0
wavtok_40_unify_postvq,cremad,3,mlp,h64x3_a1e-02,0.35173299101412064,0.3358666887305297,0.33594384666028443,500.0
wavtok_40_unify_postvq,cremad,4,mlp,h64x3_a1e-05,0.34425176621708414,0.3238165182530768,0.3249798618392648,500.0
wavtok_40_unify_postvq,cremad,4,mlp,h64x3_a1e-04,0.3519588953114965,0.33362635180446665,0.3344529425771764,500.0
wavtok_40_unify_postvq,cremad,4,mlp,h64x3_a1e-03,0.34104046242774566,0.32254567194219697,0.32389092316559404,500.0
wavtok_40_unify_postvq,cremad,4,mlp,h64x3_a1e-02,0.35452793834296725,0.3341565125985794,0.33616133967375633,500.0
wavtok_40_unify_postvq,cremad,5,mlp,h64x3_a1e-05,0.33170731707317075,0.31715665265915016,0.319422853352241,500.0
wavtok_40_unify_postvq,cremad,5,mlp,h64x3_a1e-04,0.32195121951219513,0.31586717835951345,0.31793189312846815,500.0
wavtok_40_unify_postvq,cremad,5,mlp,h64x3_a1e-03,0.34065040650406503,0.32761675695033565,0.3296395839231772,500.0
wavtok_40_unify_postvq,cremad,5,mlp,h64x3_a1e-02,0.35365853658536583,0.32742926510416254,0.3293806452185964,500.0
wavtok_40_unify_postvq,esc50,1,mlp,h64x3_a1e-05,0.1375,0.12843642076055592,0.12843642076055592,500.0
wavtok_40_unify_postvq,esc50,1,mlp,h64x3_a1e-04,0.155,0.14309364460788612,0.14309364460788612,500.0
wavtok_40_unify_postvq,esc50,1,mlp,h64x3_a1e-03,0.13,0.12092389516228526,0.12092389516228526,500.0
wavtok_40_unify_postvq,esc50,1,mlp,h64x3_a1e-02,0.1275,0.11753365722086949,0.11753365722086949,500.0
wavtok_40_unify_postvq,esc50,2,mlp,h64x3_a1e-05,0.135,0.12382637923689209,0.12382637923689209,500.0
wavtok_40_unify_postvq,esc50,2,mlp,h64x3_a1e-04,0.1325,0.13063745484858688,0.13063745484858688,495.0
wavtok_40_unify_postvq,esc50,2,mlp,h64x3_a1e-03,0.1575,0.14548349872559052,0.14548349872559052,500.0
wavtok_40_unify_postvq,esc50,2,mlp,h64x3_a1e-02,0.1375,0.12305103654515419,0.12305103654515419,500.0
wavtok_40_unify_postvq,esc50,3,mlp,h64x3_a1e-05,0.1225,0.11673548721660178,0.11673548721660178,500.0
wavtok_40_unify_postvq,esc50,3,mlp,h64x3_a1e-04,0.1275,0.12375500866522537,0.12375500866522537,500.0
wavtok_40_unify_postvq,esc50,3,mlp,h64x3_a1e-03,0.15,0.1443632279002997,0.1443632279002997,500.0
wavtok_40_unify_postvq,esc50,3,mlp,h64x3_a1e-02,0.1325,0.12881559111832364,0.12881559111832364,500.0
wavtok_40_unify_postvq,esc50,4,mlp,h64x3_a1e-05,0.1825,0.16554671328133438,0.16554671328133438,462.0
wavtok_40_unify_postvq,esc50,4,mlp,h64x3_a1e-04,0.16,0.1544040022420558,0.1544040022420558,500.0
wavtok_40_unify_postvq,esc50,4,mlp,h64x3_a1e-03,0.1625,0.1594874726580609,0.1594874726580609,500.0
wavtok_40_unify_postvq,esc50,4,mlp,h64x3_a1e-02,0.1725,0.1706167320736576,0.1706167320736576,500.0
wavtok_40_unify_postvq,esc50,5,mlp,h64x3_a1e-05,0.1225,0.11761747695925916,0.11761747695925916,500.0
wavtok_40_unify_postvq,esc50,5,mlp,h64x3_a1e-04,0.1325,0.12606387397469643,0.12606387397469643,500.0
wavtok_40_unify_postvq,esc50,5,mlp,h64x3_a1e-03,0.1125,0.10315941116062262,0.10315941116062262,500.0
wavtok_40_unify_postvq,esc50,5,mlp,h64x3_a1e-02,0.1175,0.10856369090445009,0.10856369090445009,414.0
encodec_24k,iemocap_4class,Ses01,mlp,h64x3_a1e-05,0.43455497382198954,0.43294464796454296,0.4316093060479147,500.0
encodec_24k,iemocap_4class,Ses01,mlp,h64x3_a1e-04,0.39416604338070305,0.38718517783000783,0.3822964709597232,500.0
encodec_24k,iemocap_4class,Ses01,mlp,h64x3_a1e-03,0.4255796559461481,0.4260121087700228,0.4111162729464433,412.0
encodec_24k,iemocap_4class,Ses01,mlp,h64x3_a1e-02,0.4053851907255049,0.4005470694122153,0.3943090291319036,500.0
encodec_24k,iemocap_4class,Ses02,mlp,h64x3_a1e-05,0.44086886564762673,0.42047991309454436,0.4389357654112128,500.0
encodec_24k,iemocap_4class,Ses02,mlp,h64x3_a1e-04,0.45293644408688655,0.42133161378457806,0.45114197000093875,500.0
encodec_24k,iemocap_4class,Ses02,mlp,h64x3_a1e-03,0.4239742558326629,0.3974583231489615,0.4160888655547778,500.0
encodec_24k,iemocap_4class,Ses02,mlp,h64x3_a1e-02,0.4432823813354787,0.4192318550739109,0.43704550221974425,500.0
encodec_24k,iemocap_4class,Ses03,mlp,h64x3_a1e-05,0.4204389574759945,0.3913434567613594,0.40433830236321866,500.0
encodec_24k,iemocap_4class,Ses03,mlp,h64x3_a1e-04,0.43689986282578874,0.4064720909558781,0.4182026829130124,314.0
encodec_24k,iemocap_4class,Ses03,mlp,h64x3_a1e-03,0.406721536351166,0.39489954131463856,0.4028394094717832,500.0
encodec_24k,iemocap_4class,Ses03,mlp,h64x3_a1e-02,0.4094650205761317,0.3899479888116601,0.40109069287800897,500.0
encodec_24k,iemocap_4class,Ses04,mlp,h64x3_a1e-05,0.4587087087087087,0.42890739443887405,0.4515129251054405,498.0
encodec_24k,iemocap_4class,Ses04,mlp,h64x3_a1e-04,0.4451951951951952,0.418942089808429,0.4429402367744775,500.0
encodec_24k,iemocap_4class,Ses04,mlp,h64x3_a1e-03,0.4436936936936937,0.4277398363846704,0.4374170423768022,462.0
encodec_24k,iemocap_4class,Ses04,mlp,h64x3_a1e-02,0.4466966966966967,0.4280946194853883,0.44163885708873296,500.0
encodec_24k,iemocap_4class,Ses05,mlp,h64x3_a1e-05,0.39084273390842733,0.3856563581687219,0.3939216204048411,408.0
encodec_24k,iemocap_4class,Ses05,mlp,h64x3_a1e-04,0.41605839416058393,0.40252371513477936,0.41839404063300845,500.0
encodec_24k,iemocap_4class,Ses05,mlp,h64x3_a1e-03,0.40278699402786994,0.3988094003951811,0.40585844159680695,500.0
encodec_24k,iemocap_4class,Ses05,mlp,h64x3_a1e-02,0.40610484406104846,0.3992521953341616,0.4093078312918128,446.0
encodec_24k,ravdess,1,mlp,h64x3_a1e-05,0.37333333333333335,0.35655913345786766,0.3659153279406444,500.0
encodec_24k,ravdess,1,mlp,h64x3_a1e-04,0.4066666666666667,0.38312030757711424,0.39723308998701706,500.0
encodec_24k,ravdess,1,mlp,h64x3_a1e-03,0.39,0.3666267412559259,0.379303818123968,431.0
encodec_24k,ravdess,1,mlp,h64x3_a1e-02,0.4033333333333333,0.3766198227908721,0.3896065988557181,376.0
encodec_24k,ravdess,2,mlp,h64x3_a1e-05,0.41,0.40392095956225216,0.4058490235330689,500.0
encodec_24k,ravdess,2,mlp,h64x3_a1e-04,0.37,0.36101599121919076,0.36603610491951777,500.0
encodec_24k,ravdess,2,mlp,h64x3_a1e-03,0.4166666666666667,0.4146200937009017,0.4130947666142951,500.0
encodec_24k,ravdess,2,mlp,h64x3_a1e-02,0.41,0.4035926016322392,0.4046923234614852,335.0
encodec_24k,ravdess,3,mlp,h64x3_a1e-05,0.37333333333333335,0.33634960380567025,0.35210624405938157,500.0
encodec_24k,ravdess,3,mlp,h64x3_a1e-04,0.39,0.3389515891780579,0.3615483617899284,309.0
encodec_24k,ravdess,3,mlp,h64x3_a1e-03,0.36666666666666664,0.3401637225038091,0.3507200918828509,500.0
encodec_24k,ravdess,3,mlp,h64x3_a1e-02,0.38333333333333336,0.3479584374112746,0.36004455546091507,500.0
encodec_24k,ravdess,4,mlp,h64x3_a1e-05,0.4266666666666667,0.4259781727732683,0.4264697408806335,318.0
encodec_24k,ravdess,4,mlp,h64x3_a1e-04,0.4033333333333333,0.38979788890760814,0.3967367957871629,500.0
encodec_24k,ravdess,4,mlp,h64x3_a1e-03,0.4166666666666667,0.40419215588333235,0.4144716329422212,500.0
encodec_24k,ravdess,4,mlp,h64x3_a1e-02,0.41333333333333333,0.40867167295476536,0.41315222350947334,379.0
encodec_24k,ravdess,5,mlp,h64x3_a1e-05,0.3541666666666667,0.33228138284290487,0.34808426868322545,500.0
encodec_24k,ravdess,5,mlp,h64x3_a1e-04,0.29583333333333334,0.2770818566093371,0.2888873137166262,403.0
encodec_24k,ravdess,5,mlp,h64x3_a1e-03,0.3458333333333333,0.32708234411525566,0.3418702898632902,298.0
encodec_24k,ravdess,5,mlp,h64x3_a1e-02,0.30833333333333335,0.27952608015459074,0.2918119458156904,298.0
encodec_24k,cremad,1,mlp,h64x3_a1e-05,0.36907082521117607,0.36774973919321746,0.3695177883857603,475.0
encodec_24k,cremad,1,mlp,h64x3_a1e-04,0.3684210526315789,0.3702721201344041,0.371293947542249,500.0
encodec_24k,cremad,1,mlp,h64x3_a1e-03,0.3677712800519818,0.36688799277175166,0.36894502628392917,500.0
encodec_24k,cremad,1,mlp,h64x3_a1e-02,0.3599740090968161,0.35771400228130673,0.3599588391056161,491.0
encodec_24k,cremad,2,mlp,h64x3_a1e-05,0.40436456996148906,0.39947416797709545,0.40079569695652145,500.0
encodec_24k,cremad,2,mlp,h64x3_a1e-04,0.41335044929396664,0.40744253737793873,0.4093939741842645,483.0
encodec_24k,cremad,2,mlp,h64x3_a1e-03,0.4216944801026958,0.4178548211387835,0.41901297847459845,500.0
encodec_24k,cremad,2,mlp,h64x3_a1e-02,0.42297817715019254,0.41889248239955196,0.4202784218357059,422.0
encodec_24k,cremad,3,mlp,h64x3_a1e-05,0.38767650834403083,0.3823740080829032,0.3827744120164249,483.0
encodec_24k,cremad,3,mlp,h64x3_a1e-04,0.3645699614890886,0.3635929273734632,0.3637685077977176,422.0
encodec_24k,cremad,3,mlp,h64x3_a1e-03,0.4017971758664955,0.3972247252833738,0.39771839841262385,461.0
encodec_24k,cremad,3,mlp,h64x3_a1e-02,0.4024390243902439,0.39517476172498034,0.39589946695267353,500.0
encodec_24k,cremad,4,mlp,h64x3_a1e-05,0.37764932562620424,0.374306884219318,0.3751075374840592,500.0
encodec_24k,cremad,4,mlp,h64x3_a1e-04,0.36673089274245346,0.3652409729803631,0.36674390806579077,500.0
encodec_24k,cremad,4,mlp,h64x3_a1e-03,0.38599871547848424,0.38317578180295603,0.38469357905987644,431.0
encodec_24k,cremad,4,mlp,h64x3_a1e-02,0.3808606294155427,0.3801665721677248,0.38227568932744244,472.0
encodec_24k,cremad,5,mlp,h64x3_a1e-05,0.3772357723577236,0.36670199630261074,0.3688166791392598,500.0
encodec_24k,cremad,5,mlp,h64x3_a1e-04,0.3967479674796748,0.39249309344745026,0.39539525978752776,479.0
encodec_24k,cremad,5,mlp,h64x3_a1e-03,0.36097560975609755,0.3544285694588021,0.3560093275836801,434.0
encodec_24k,cremad,5,mlp,h64x3_a1e-02,0.3617886178861789,0.3516274166279956,0.3542823641927275,500.0
encodec_24k,esc50,1,mlp,h64x3_a1e-05,0.33,0.32193659430811133,0.32193659430811133,500.0
encodec_24k,esc50,1,mlp,h64x3_a1e-04,0.375,0.36953217799236104,0.36953217799236104,389.0
encodec_24k,esc50,1,mlp,h64x3_a1e-03,0.36,0.3425161123556601,0.3425161123556601,434.0
encodec_24k,esc50,1,mlp,h64x3_a1e-02,0.38,0.37045191976925734,0.37045191976925734,399.0
encodec_24k,esc50,2,mlp,h64x3_a1e-05,0.3325,0.32315451421643365,0.32315451421643365,500.0
encodec_24k,esc50,2,mlp,h64x3_a1e-04,0.32,0.3132897846907135,0.3132897846907135,500.0
encodec_24k,esc50,2,mlp,h64x3_a1e-03,0.335,0.3208683772367983,0.3208683772367983,419.0
encodec_24k,esc50,2,mlp,h64x3_a1e-02,0.355,0.34923144313546783,0.34923144313546783,421.0
encodec_24k,esc50,3,mlp,h64x3_a1e-05,0.355,0.3372383567584806,0.3372383567584806,444.0
encodec_24k,esc50,3,mlp,h64x3_a1e-04,0.365,0.36251871974621175,0.36251871974621175,451.0
encodec_24k,esc50,3,mlp,h64x3_a1e-03,0.3975,0.38157139534162016,0.38157139534162016,500.0
encodec_24k,esc50,3,mlp,h64x3_a1e-02,0.3575,0.3465274056704128,0.3465274056704128,415.0
encodec_24k,esc50,4,mlp,h64x3_a1e-05,0.3475,0.3344164178726704,0.3344164178726704,460.0
encodec_24k,esc50,4,mlp,h64x3_a1e-04,0.3475,0.33112320763107755,0.33112320763107755,500.0
encodec_24k,esc50,4,mlp,h64x3_a1e-03,0.345,0.3317135000922859,0.3317135000922859,500.0
encodec_24k,esc50,4,mlp,h64x3_a1e-02,0.37,0.3551641094003876,0.3551641094003876,500.0
encodec_24k,esc50,5,mlp,h64x3_a1e-05,0.3275,0.3160957390749422,0.3160957390749422,422.0
encodec_24k,esc50,5,mlp,h64x3_a1e-04,0.3275,0.31442416115016736,0.31442416115016736,500.0
encodec_24k,esc50,5,mlp,h64x3_a1e-03,0.3175,0.30133026054724804,0.30133026054724804,422.0
encodec_24k,esc50,5,mlp,h64x3_a1e-02,0.3425,0.32938214588988585,0.32938214588988585,464.0
dacvae,iemocap_4class,Ses01,mlp,h64x3_a1e-05,0.42034405385190726,0.40366868865466277,0.40008302418517766,173.0
dacvae,iemocap_4class,Ses01,mlp,h64x3_a1e-04,0.4083769633507853,0.3904077358005872,0.38560384311206913,171.0
dacvae,iemocap_4class,Ses01,mlp,h64x3_a1e-03,0.41735228122662676,0.39596637698838366,0.39885737184837916,184.0
dacvae,iemocap_4class,Ses01,mlp,h64x3_a1e-02,0.42034405385190726,0.39850245789330035,0.3945058202074013,166.0
dacvae,iemocap_4class,Ses02,mlp,h64x3_a1e-05,0.43845534995977475,0.4154873854277516,0.4388978869926041,161.0
dacvae,iemocap_4class,Ses02,mlp,h64x3_a1e-04,0.42156074014481093,0.3978921938286796,0.41925664850729255,165.0
dacvae,iemocap_4class,Ses02,mlp,h64x3_a1e-03,0.415124698310539,0.40039847951707974,0.41537524374252455,165.0
dacvae,iemocap_4class,Ses02,mlp,h64x3_a1e-02,0.4352373290426388,0.4157029054280046,0.4375944929783778,207.0
dacvae,iemocap_4class,Ses03,mlp,h64x3_a1e-05,0.39300411522633744,0.3774721184800302,0.38885462998084774,175.0
dacvae,iemocap_4class,Ses03,mlp,h64x3_a1e-04,0.39300411522633744,0.38173388076691867,0.39123536217576266,175.0
dacvae,iemocap_4class,Ses03,mlp,h64x3_a1e-03,0.4046639231824417,0.39653596618906795,0.40397097641067925,175.0
dacvae,iemocap_4class,Ses03,mlp,h64x3_a1e-02,0.3840877914951989,0.3703519501075626,0.38101474498650906,167.0
dacvae,iemocap_4class,Ses04,mlp,h64x3_a1e-05,0.3978978978978979,0.3562978122791708,0.39728994180503313,172.0
dacvae,iemocap_4class,Ses04,mlp,h64x3_a1e-04,0.41066066066066065,0.36866409549200324,0.4089370356991398,167.0
dacvae,iemocap_4class,Ses04,mlp,h64x3_a1e-03,0.41216216216216217,0.3752696454267984,0.41043404548953494,185.0
dacvae,iemocap_4class,Ses04,mlp,h64x3_a1e-02,0.42117117117117114,0.38655494697031206,0.42096698322571274,154.0
dacvae,iemocap_4class,Ses05,mlp,h64x3_a1e-05,0.37823490378234903,0.37825146491879913,0.37371288517105705,181.0
dacvae,iemocap_4class,Ses05,mlp,h64x3_a1e-04,0.38354346383543464,0.380662449280623,0.3817077478186317,180.0
dacvae,iemocap_4class,Ses05,mlp,h64x3_a1e-03,0.3861977438619774,0.3806060889128817,0.3800568368390337,181.0
dacvae,iemocap_4class,Ses05,mlp,h64x3_a1e-02,0.39747843397478433,0.394319696586196,0.39463847290196963,176.0
dacvae,ravdess,1,mlp,h64x3_a1e-05,0.3,0.3018977638416473,0.2991671385739476,212.0
dacvae,ravdess,1,mlp,h64x3_a1e-04,0.30666666666666664,0.3097147263312283,0.3036957080866436,212.0
dacvae,ravdess,1,mlp,h64x3_a1e-03,0.30666666666666664,0.3047111563860191,0.3014958217137144,209.0
dacvae,ravdess,1,mlp,h64x3_a1e-02,0.31333333333333335,0.3134447214792597,0.3084151103186178,500.0
dacvae,ravdess,2,mlp,h64x3_a1e-05,0.2866666666666667,0.28537035322025717,0.2826896170783519,211.0
dacvae,ravdess,2,mlp,h64x3_a1e-04,0.3,0.29550837923825235,0.2952089378541358,207.0
dacvae,ravdess,2,mlp,h64x3_a1e-03,0.2966666666666667,0.29019464387989086,0.2904933344242645,204.0
dacvae,ravdess,2,mlp,h64x3_a1e-02,0.30333333333333334,0.29674192016697887,0.2998580481781108,500.0
dacvae,ravdess,3,mlp,h64x3_a1e-05,0.31,0.3036723542218292,0.3037913916730958,216.0
dacvae,ravdess,3,mlp,h64x3_a1e-04,0.31,0.3012442539712099,0.3043575072662603,214.0
dacvae,ravdess,3,mlp,h64x3_a1e-03,0.33,0.3185883034684956,0.31970173753620656,211.0
dacvae,ravdess,3,mlp,h64x3_a1e-02,0.32666666666666666,0.32377053320785565,0.3240219020883794,500.0
dacvae,ravdess,4,mlp,h64x3_a1e-05,0.3433333333333333,0.3291405555947142,0.3381800334945768,213.0
dacvae,ravdess,4,mlp,h64x3_a1e-04,0.33666666666666667,0.3245899829198345,0.3337293151144901,213.0
dacvae,ravdess,4,mlp,h64x3_a1e-03,0.3566666666666667,0.3426722737339316,0.35301709198286046,209.0
dacvae,ravdess,4,mlp,h64x3_a1e-02,0.3233333333333333,0.30987889714124006,0.3172041569506561,500.0
dacvae,ravdess,5,mlp,h64x3_a1e-05,0.3125,0.3075975778149691,0.30588186078041146,232.0
dacvae,ravdess,5,mlp,h64x3_a1e-04,0.3125,0.30677552634339,0.30671440758679547,232.0
dacvae,ravdess,5,mlp,h64x3_a1e-03,0.32083333333333336,0.3149644410950748,0.3154492499885926,232.0
dacvae,ravdess,5,mlp,h64x3_a1e-02,0.29583333333333334,0.2897108277324405,0.2923582162479365,500.0
dacvae,cremad,1,mlp,h64x3_a1e-05,0.32943469785575047,0.32641868867229745,0.329568363873607,212.0
dacvae,cremad,1,mlp,h64x3_a1e-04,0.31773879142300193,0.3162380763134633,0.3192223693355283,260.0
dacvae,cremad,1,mlp,h64x3_a1e-03,0.3333333333333333,0.3354449043344303,0.3374016718413137,223.0
dacvae,cremad,1,mlp,h64x3_a1e-02,0.3300844704353476,0.3270242893191561,0.33047176912511983,164.0
dacvae,cremad,2,mlp,h64x3_a1e-05,0.3305519897304236,0.3240337508814286,0.3251795429259445,207.0
dacvae,cremad,2,mlp,h64x3_a1e-04,0.3453145057766367,0.3393724851684081,0.34176852744634373,250.0
dacvae,cremad,2,mlp,h64x3_a1e-03,0.33825417201540436,0.33146924102101294,0.3329996501444437,221.0
dacvae,cremad,2,mlp,h64x3_a1e-02,0.32734274711168165,0.32238175973517985,0.32334076253331595,171.0
dacvae,cremad,3,mlp,h64x3_a1e-05,0.33889602053915274,0.33704965965630623,0.3381928569301534,154.0
dacvae,cremad,3,mlp,h64x3_a1e-04,0.3363286264441592,0.335557157664461,0.33622115337985437,284.0
dacvae,cremad,3,mlp,h64x3_a1e-03,0.34403080872913994,0.3412688853291539,0.3423201962490191,228.0
dacvae,cremad,3,mlp,h64x3_a1e-02,0.3318356867779204,0.32955000192274914,0.3299018056179341,174.0
dacvae,cremad,4,mlp,h64x3_a1e-05,0.3114964675658317,0.30816707357561024,0.31045396152946225,185.0
dacvae,cremad,4,mlp,h64x3_a1e-04,0.33140655105973027,0.33096165930280114,0.3323134176916262,183.0
dacvae,cremad,4,mlp,h64x3_a1e-03,0.3371868978805395,0.3344697658443449,0.33692490135563713,276.0
dacvae,cremad,4,mlp,h64x3_a1e-02,0.3269107257546564,0.32387209717850335,0.3264739030808551,233.0
dacvae,cremad,5,mlp,h64x3_a1e-05,0.33495934959349594,0.3234480442043764,0.32440313609209337,226.0
dacvae,cremad,5,mlp,h64x3_a1e-04,0.33739837398373984,0.32520110372367356,0.3269882520933837,222.0
dacvae,cremad,5,mlp,h64x3_a1e-03,0.33495934959349594,0.31991778912613206,0.3209349248829374,287.0
dacvae,cremad,5,mlp,h64x3_a1e-02,0.3284552845528455,0.31390716850659767,0.31510332225395693,257.0
dacvae,esc50,1,mlp,h64x3_a1e-05,0.25,0.2528759017040751,0.2528759017040751,488.0
dacvae,esc50,1,mlp,h64x3_a1e-04,0.27,0.2694738897004343,0.2694738897004343,500.0
dacvae,esc50,1,mlp,h64x3_a1e-03,0.2725,0.2717466983070025,0.2717466983070025,460.0
dacvae,esc50,1,mlp,h64x3_a1e-02,0.2525,0.25360570526824394,0.25360570526824394,416.0
dacvae,esc50,2,mlp,h64x3_a1e-05,0.2375,0.23719770419676195,0.23719770419676195,354.0
dacvae,esc50,2,mlp,h64x3_a1e-04,0.24,0.23089800528613547,0.23089800528613547,483.0
dacvae,esc50,2,mlp,h64x3_a1e-03,0.2325,0.21692630295625315,0.21692630295625315,302.0
dacvae,esc50,2,mlp,h64x3_a1e-02,0.24,0.2345803328766177,0.2345803328766177,354.0
dacvae,esc50,3,mlp,h64x3_a1e-05,0.3275,0.32279703217319317,0.32279703217319317,420.0
dacvae,esc50,3,mlp,h64x3_a1e-04,0.3325,0.32689878027029734,0.32689878027029734,420.0
dacvae,esc50,3,mlp,h64x3_a1e-03,0.325,0.3150076421342675,0.3150076421342675,417.0
dacvae,esc50,3,mlp,h64x3_a1e-02,0.335,0.32734215629571667,0.32734215629571667,372.0
dacvae,esc50,4,mlp,h64x3_a1e-05,0.295,0.28662673260691834,0.28662673260691834,328.0
dacvae,esc50,4,mlp,h64x3_a1e-04,0.29,0.2742749128752225,0.2742749128752225,358.0
